NatEmis,verify,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNATEMIS,NewNATEMIS,Learners2022,Educators2022
600102406,False,2022,NW,6,TEMOSO SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,"Arts, drama, music or ballet",DR RUTH S MOMPATI,GANYESA,Govt,Govt,,961616,,,N/A,"24,17562","-26,60521",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,KAGISANO MOLOPO LOCAL MUNICIPALITY,63901005,99,UNKOWN,,,GANYESA,,"STANT NO. A177, GANYESA GANYESA, 8613","PO BOX 1470,  GANYESA, 8613",0682040826,N/A,N/A,NOT APPLICABLE,N,NOT APPLICABLE,,,,,NW,Not Moved,600102406,600102406,159,14
600102407,False,2022,NW,6,TLAMELANG SPECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,NGAKA MODIRI MOLEMA,KOPANO-MAHIKENG,Govt,Govt,,961669,9234254,,TLAMELANG SPECIAL SCHOOL,"25,60621","-26,19658",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,MAHIKENG LOCAL MUNICIPALITY  ,63803025,60823010,MMABATHO NU,,,Gelukspan,,"RADITHUSO GELUKSPAN, MAFIKENG Gelukspan, 2738","PO BOX 10, RADITHUSO, MAFIKENG, 2738",0183362111,N/A,N/A,NOT APPLICABLE,N,NOT APPLICABLE,,,,,NW,Not Moved,600102407,600102407,158,23
600105106,False,2022,NW,6,CHRISTIANA SCHOOL FOR THE BLIND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,DR RUTH S MOMPATI,LEKWA-TEEMANE,Govt,Govt,,89121,89121,,CHRISTIANA SCHOOL FOR THE BLIND,"25,158459","-27,906991",DR RUTH SEGOMOTSI MOMPATI DISTRICT MUNICIPALITY,LEKWA-TEEMANE LOCAL MUNICIPALITY ,99,99,UNKOWN,,,Christiana,,"Christiana Street 54, Christiana Christiana, 2680","PO BOX 215,  Christiana, 2680",0848408114,N/A,N/A,NOT APPLICABLE,N,NOT APPLICABLE,,,,,NW,Not Moved,600105106,600105106,170,24
600105307,False,2022,NW,6,REATLEGILE SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,"Arts, drama, music or ballet",NGAKA MODIRI MOLEMA,ITSOSENG,Govt,Govt,,961682,,,N/A,"25,884501","-26,079224",NGAKA MODIRI MOLEMA DISTRICT MUNICIPALITY,DITSOBOTLA LOCAL MUNICIPALITY ,99,99,UNKOWN,,,Itsoseng,,"1170, Zone 3 Itsoseng, 2744","PO BOX 219,  Itsoseng, 2744",0183381165,N/A,N/A,NOT APPLICABLE,UNKOWN,UNKOWN,,,,,NW,Not Moved,600105307,600105307,240,24
700110130,False,2022,GT,7,JISWA TRAINING CENTRE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),911007,911007,,NOT APPLICABLE,"27,8650049163","-26,3273178536",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800008,798028006,LENASIA EXT 9,MR  CLIVE SILVIN MUDALI,EXTENSION 9,LENASIA,JOHANNESBURG,"9, MARLIN AVENUE, EXTENSION 9, LENASIA, JOHANNESBURG",729 LENASIA 1820,0118549907,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700110130,99,492,41
700110254,False,2022,GT,7,MCK SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,DEAF,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),911008,911008,8110254,MCK SPECIAL SCHOOL,"27,8646250001","-26,329071667",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800008,798028006,LENASIA EXT 9,MICHELLE BATCHELOR,LENASIA,SOWETO,JOHANNESBURG,"13, DELPHINUS STREET, LENASIA, SOWETO, JOHANNESBURG",PO BOX 404 LENASIA 1820,0118527827,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700110254,99,451,43
700110361,False,2022,GT,7,RANDEORSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,MILD MENTAL DISABILITY,JOHANNESBURG CENTRAL,1,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),914207,914207,,NOT APPLICABLE,"28,0203673865","-26,2776139804",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800054,798015192,WINCHESTER HILLS,M VOSLOO,WINCHESTER HILLS,JOHANNESBURG,JOHANNESBURG,"1, HANTAM & KOUGA STREET, WINCHESTER HILLS, JOHANNESBURG, JOHANNESBURG",PRIVATE BAG X012 MONDEOR 2110,0116801446,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700110361,99,740,50
700111062,False,2022,GT,7,MOHATO PRIMARY SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG CENTRAL,4,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914043,914043,,NOT APPLICABLE,"27,8358315803","-26,2625893795",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800020,798026056,NALEDI EXT 1,MAGDELINE MABUYA,NALEDI EXTENTION,SOWETO,JOHANNESBURG,"3130, MOTINGTINYANE, NALEDI EXTENTION, SOWETO, JOHANNESBURG",88 KWA- XUMA 1868,0119341069,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700111062,99,156,18
700111153,False,2022,GT,7,PHIRI PRIMARY SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG CENTRAL,5,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914049,914049,,NOT APPLICABLE,"27,8564089","-26,2722230301",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800015,798026083,PHIRI,MASEKO K.C,PHIRI,SOWETO,JOHANNESBURG,"905, MVUNDLA STREET, PHIRI, SOWETO, JOHANNESBURG",BOX 127 JABULANI - MALL 1868,0119844377,NO,NONE,,N,NOT APPLICABLE,1996-07-05,NO,URBAN,,GT,NOT MOVED,700111153,99,349,30
700111732,False,2022,GT,7,WINNIE MADIKIZELA MANDELA TRAINING CENTRE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG CENTRAL,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914002,914002,,NOT APPLICABLE,"27,869031","-26,2729720003",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800015,798026084,SENAOANE,SETHEMBILE MKHIZE,SENAOANA,SOWETO,JOHANNESBURG,"937, LIMPOPO STREET, SENAOANA, SOWETO, JOHANNESBURG",304 ORLANDO 1804,0119844472,NO,NONE,,N,NOT APPLICABLE,1996-07-05,NO,RURAL,,GT,NOT MOVED,700111732,99,517,38
700120154,False,2022,GT,7,THE HAMLET SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911012,911012,,NOT APPLICABLE,"28,0417314551","-26,2418859573",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800124,798015174,TURFFONTEIN,J.E.WILSNACH,TURFONTEIN,,JOHANNESBURG,"125, BERTHA STREET, TURFONTEIN, , JOHANNESBURG",74280 TURFONTEIN 2140,0116832362,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700120154,99,308,33
700120238,False,2022,GT,7,FRANCES VORWERGSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,CEREBRAL PALSIED,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911004,911004,,NOT APPLICABLE,"28,0347800185","-26,2607298429",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800056,798015184,OAKDENE,MARK LYNCH,HADDON,,JOHANNESBURG,"370, RIFLE RANGE RD, HADDON, , JOHANNESBURG",P.O. BOX 82239 SOUTHDALE 2135,0116833390,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700120238,99,329,37
700120527,False,2022,GT,7,FUTURASKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,JOHANNESBURG CENTRAL,1,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),914156,914156,,NOT APPLICABLE,"27,9987279521","-26,2532771197",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800054,798015167,RIDGEWAY,ANDRE BOTHMA,RIDGEWAY,RIDGEWAY,JOHANNESBURG," 50, LEIPOLDT, RIDGEWAY, RIDGEWAY, JOHANNESBURG",90943 BERTSHAM 2013,0114333248,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700120527,99,394,34
700121665,False,2022,GT,7,PACE SECONDARY SCHOOL (COMMERCIAL AND ENTREPRENEURSHIP),OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG CENTRAL,6,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914095,914095,8121665,PACE SECONDARY SCHOOL (COMMERCIAL AND ENTREPRENEURSHIP),"27,8546489998","-26,2400070004",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800046,798026048,JABULANI,MR SIBUSISO EMMANUEL THABETHE,SOWETO,SOWETO,SOWETO,"1340, BENDILE ROAD, SOWETO, SOWETO, SOWETO",PRIVATE BAG X11 KWA-XUMA 1868,0119325381,NO,NONE,,N,NOT APPLICABLE,2003-12-01,NO,URBAN,,GT,NOT MOVED,700121665,99,842,32
700121772,False,2022,GT,7,SPARROW COMBINED,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCACTION & TRAINING(DET),99,99,,NOT APPLICABLE,"27,985095046","-26,1717976612",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800088,798016077,MONTGOMERY PARK,CATHRINE HENDERSON,,JOHANNESBURG,JOHANNESBURG,", CORNER OF GERTY AND HERMANS ROADS, , JOHANNESBURG, JOHANNESBURG",HERMAN STREET Sophiatown 2012,0116733558,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700121772,99,202,6
700122044,False,2022,GT,7,DON MATTERRA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG CENTRAL,2,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),914232,911006,,NOT APPLICABLE,"27,894072645","-26,2855106312",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800018,798015211,ELDORADO PARK,ERIC BATCHELOR,ELDORADO PARK,,JOHANNESBURG,"8, MICHIGAN AVENUE, ELDORADO PARK, , JOHANNESBURG",P.O BOX 7 ELDORADO PARK 1812,0119452577,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700122044,99,204,16
700130377,False,2022,GT,7,FOREST TOWN SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,CEREBRAL PALSIED,JOHANNESBURG EAST,1,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909002,909002,,NOT APPLICABLE,"28,0392733337","-26,1715516672",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798015068,FOREST TOWN,RONALDA LUCAS,FOREST TOWN,JOHANNESBURG,JOHANNESBURG,"1, NEW FOREST ROAD, FOREST TOWN, JOHANNESBURG, JOHANNESBURG",X2 PARKVIEW 2122,0116460131,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700130377,99,356,35
700130385,False,2022,GT,7,GLENOAKS SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG EAST,1,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,"28,083852","-26,199278",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800066,798015112,KENSINGTON,KERRY FLINK-CALDEIRA,,KENSINGTON,JOHANNESBURG,"72, ROBERTS AVE, , KENSINGTON, JOHANNESBURG",  ,0116241160,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700130385,99,132,25
700130534,False,2022,GT,7,HOPE SCHOOL-SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,PHYSICALLY DISABLED,JOHANNESBURG NORTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),910211,909005,8130534,HOPE SCHOOL-SKOOL,"28,030218186","-26,1708632748",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798016083,WESTCLIFF,DANIEL VILJOEN,WESTCLIFF,WESTCLIFF,JOHANNESBURG,"36, PALLINGHURST ROAD, WESTCLIFF, WESTCLIFF, JOHANNESBURG",PRIVATE BAG X3 PARKVIEW 2122,0116466130,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700130534,99,201,31
700130609,False,2022,GT,7,JAPARI SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),99,99,,NOT APPLICABLE,"28,03331624","-26,16714115",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798016082,PARKVIEW,INGRID KAMFFER,,PARKVIEW,JOHANNESBURG,"1, 1 AND 3 DUNDALK AVENUE, , PARKVIEW, JOHANNESBURG",n/a N/A n/a,0116462132,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700130609,99,95,15
700130708,False,2022,GT,7,JOHN ORR TECHNICAL HIGH SCHOOL (ENGINEERING),OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911108,911108,8130708,JOHN ORR TECHNICAL HIGH SCHOOL (ENGINEERING),"28,0208659201","-26,1859892396",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015089,JOHANNESBURG SP,RONA MOSTERT,MILPARK,BRAAMFONTEIN,JOHANNESBURG,"000, CORNER OWL STREET & EMPIRE ROAD, MILPARK, BRAAMFONTEIN, JOHANNESBURG",PRIVATE BAG X6 AUCKLAND PARK 2006,0117267000,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700130708,99,815,41
700131037,False,2022,GT,7,NATIONAL SCHOOL OF THE ARTS (CREATIVE AND PERFORMING ARTS),OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG SOUTH,3,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911198,911198,8131037,NATIONAL SCHOOL OF THE ARTS (CREATIVE AND PERFORMING ARTS),"28,0371976642","-26,1896655868",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015089,JOHANNESBURG SP,GARY NATALI,BRAAMFONTEIN,,JOHANNESBURG,"17, HOOFD STREET, BRAAMFONTEIN, , JOHANNESBURG",PRIVATE BAG X25 BRAAMFONTEIN 2017,0113396539,NO,NONE,,N,NOT APPLICABLE,2003-12-01,NO,URBAN,,GT,NOT MOVED,700131037,99,483,60
700131912,False,2022,GT,7,BARAGWANATH HOSPITAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL,JOHANNESBURG CENTRAL,1,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914137,914137,,NOT APPLICABLE,"27,943031667","-26,2620633339",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800024,798026075,CHRIS HANI BARAGWANATH HOSPITAL,THELMA MKHABELE,DIEPKLOOF,SOWETO,JOHANNESBURG,"1, CHRIS HANI ROAD, DIEPKLOOF, SOWETO, JOHANNESBURG",P.O. BERTSHAM DIEPKLOOF 2013,0119338248,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700131912,99,104,12
700132340,False,2022,GT,7,JOHANNESBURG HOSPITAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL,JOHANNESBURG EAST,1,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),909006,909006,8132340,JOHANNESBURG HOSPITAL SCHOOL,"28,0401883203","-26,1868379237",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800060,798015089,JOHANNESBURG SP,KHAIZENI NGOVENI,BRAAMFONTEIN,,JOHANNESBURG,"13, JOUBERT STREET EXT, BRAAMFONTEIN, , JOHANNESBURG",2146 MONDEOR 2110,0114884773,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700132340,99,52,12
700132712,False,2022,GT,7,PHILIP KUSHLICK,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,CEREBRAL PALSIED,JOHANNESBURG CENTRAL,1,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914201,914201,,NOT APPLICABLE,"27,9414586361","-26,263199972",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800024,798026075,CHRIS HANI BARAGWANATH HOSPITAL,MIRRIAM MAKHETHA,DIEPKLOOF,SOWETO,JOHANNESBURG,"16, CHRIS HANI ROAD, DIEPKLOOF, SOWETO, JOHANNESBURG",82139 SOUTHDALE 2135,0119331728,NO,NONE,,N,NOT APPLICABLE,,NO,RURAL,,GT,NOT MOVED,700132712,99,372,39
700132779,False,2022,GT,7,PUMLA SCHOOL FOR THE SEVERLY MENTALLY HANDICAPPED,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG WEST,2,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),912122,912122,,NOT APPLICABLE,"27,9134230002","-26,229485663",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800039,798026032,ORLANDO WEST,MR SIKHETO PHANUEL RHANGANI,ORLANDO WEST-SOWETO,,JOHANNESBURG,"9307, ARMITAGE STREET, ORLANDO WEST-SOWETO, , JOHANNESBURG",P.O BOX 377 ORLANDO 1804,0119365249,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700132779,99,338,30
700132811,False,2022,GT,7,"UJ METROPOLITAN ACADEMY (MATHS, SCIENCE AND ICT)",OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF FOCUS LEARNING,JOHANNESBURG NORTH,3,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),910113,910113,8132811,"UJ METROPOLITAN ACADEMY (MATHS, SCIENCE AND ICT)","27,9873410005","-26,1923710002",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800058,798015104,CROSBY,REHANA JARDINE,CROSBY,CROSBY,JOHANNESBURG,"8, HEADFORD AVENUE, CROSBY, CROSBY, JOHANNESBURG",96388 BRIXTON 2019,0118377616,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700132811,99,477,30
700133066,False,2022,GT,7,TAKALANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG NORTH,1,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),910008,910008,,NOT APPLICABLE,"27,9369695857","-26,2570567488",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800026,798026041,DIEPKLOOF ZONE 6,MASEMOLA,DIEPKLOOF ZONE 6,SOWETO,JOHANNESBURG,"24614, RAMALUNGWANE STR, DIEPKLOOF ZONE 6, SOWETO, JOHANNESBURG",82102 SOUTHDALE 2135,0119838360,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700133066,99,195,22
700133124,False,2022,GT,7,THE FOUNDATION SCHOOL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,HARD OF HEARING,JOHANNESBURG NORTH,3,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCACTION & TRAINING(DET),99,99,,NOT APPLICABLE,"28,004391667","-26,1778516669",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800087,798015091,MELVILLE,LEONA KRISHNA,,MELVILLE,JOHANNESBURG,"32-58, FIRST AVANUE, , MELVILLE, JOHANNESBURG",91600 AUCKLAND PARK AUCKLAND PARK 2006,0114823520,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700133124,99,225,13
700133165,False,2022,GT,7,THULASIZWE SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISM,JOHANNESBURG WEST,2,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),912097,912097,,NOT APPLICABLE,"27,9124300004","-26,2292319999",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800039,798026032,ORLANDO WEST,AZWINDINI FLORENCE DZEDZEMANE,ORLANDO WEST 2,SOWETO,JOHANNESBURG,"9305, NGOBESE SRTEET, ORLANDO WEST 2, SOWETO, JOHANNESBURG",  1804,0119392341,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700133165,99,79,14
700133454,False,2022,GT,7,GOUDVELD VAARDIGHEIDSSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,JOHANNESBURG NORTH,2,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),910004,910004,,NOT APPLICABLE,"27,994557691","-26,2031289267",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800058,798015131,HOMESTEAD PARK,MILTON TSHISHONGA,HOMESTEAD PARK,LAANGLAAGTE,JOHANNESBURG,"824, WINSTON STREET, HOMESTEAD PARK, LAANGLAAGTE, JOHANNESBURG",P.O. BOX 43522 INDUSTRIA 2042,0118378649,NO,NONE,,N,NOT APPLICABLE,,NO,URBAN,,GT,NOT MOVED,700133454,99,452,42
700133652,False,2022,GT,7,ADELAIDE TAMBO SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SEVERE MENTAL DISABILITY,JOHANNESBURG CENTRAL,6,PUBLIC,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),914001,914001,8133652,ADELAIDE TAMBO SCHOOL,"27,8761933338","-26,2490533337",CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800035,798026060,JABAVU,NLH MEMANI,WHITE CITY,JABAVU SOWETO,JOHANNESBURG,"3132, DIOKANE STREET, WHITE CITY, JABAVU SOWETO, JOHANNESBURG",82424 SOUTHDALE 2135,0119844000,NO,NONE,,N,NOT APPLICABLE,2000-01-25,NO,URBAN,,GT,NOT MOVED,700133652,99,371,38
